<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
RPC,D,19980508,000000,11.295,11.295,11.295,11.295,2226,0
RPC,D,19980511,000000,11.366,11.366,11.366,11.366,6102,0
RPC,D,19980512,000000,11.155,11.155,11.155,11.155,5433,0
RPC,D,19980513,000000,10.739,10.739,10.739,10.739,3170,0
RPC,D,19980514,000000,10.739,10.739,10.739,10.739,3838,0
RPC,D,19980515,000000,10.527,10.527,10.527,10.527,2309,0
RPC,D,19980518,000000,10.598,10.598,10.598,10.598,2695,0
RPC,D,19980519,000000,10.668,10.668,10.668,10.668,9158,0
RPC,D,19980520,000000,11.155,11.155,11.155,11.155,3532,0
RPC,D,19980521,000000,11.577,11.577,11.577,11.577,3490,0
RPC,D,19980522,000000,11.712,11.712,11.712,11.712,7641,0
RPC,D,19980525,000000,11.155,11.155,11.155,11.155,3876,0
RPC,D,19980526,000000,11.155,11.155,11.155,11.155,4299,0
RPC,D,19980527,000000,10.527,10.527,10.527,10.527,6973,0
RPC,D,19980528,000000,10.458,10.458,10.458,10.458,15050,0
RPC,D,19980529,000000,10.458,10.458,10.458,10.458,2594,0
RPC,D,19980601,000000,9.4838,9.4838,9.4838,9.4838,6897,0
RPC,D,19980602,000000,9.1308,9.1308,9.1308,9.1308,13900,0
RPC,D,19980603,000000,9.1308,9.1308,9.1308,9.1308,20718,0
RPC,D,19980604,000000,9.3428,9.3428,9.3428,9.3428,18222,0
RPC,D,19980605,000000,9.2727,9.2727,9.2727,9.2727,14102,0
RPC,D,19980608,000000,9.2727,9.2727,9.2727,9.2727,10172,0
RPC,D,19980609,000000,8.9272,8.9272,8.9272,8.9272,3740,0
RPC,D,19980610,000000,8.0876,8.0876,8.0876,8.0876,2008,0
RPC,D,19980615,000000,7.39,7.39,7.39,7.39,17058,0
RPC,D,19980616,000000,7.5304,7.5304,7.5304,7.5304,20498,0
RPC,D,19980617,000000,8.0165,8.0165,8.0165,8.0165,14166,0
RPC,D,19980618,000000,8.5032,8.5032,8.5032,8.5032,28927,0
RPC,D,19980619,000000,8.2991,8.2991,8.2991,8.2991,9518,0
RPC,D,19980622,000000,8.0165,8.0165,8.0165,8.0165,10209,0
RPC,D,19980623,000000,8.1588,8.1588,8.1588,8.1588,6717,0
RPC,D,19980624,000000,8.0876,8.0876,8.0876,8.0876,4637,0
RPC,D,19980625,000000,8.0876,8.0876,8.0876,8.0876,2504,0
RPC,D,19980626,000000,8.2284,8.2284,8.2284,8.2284,6628,0
RPC,D,19980629,000000,8.2284,8.2284,8.2284,8.2284,4746,0
RPC,D,19980630,000000,8.3697,8.3697,8.3697,8.3697,3207,0
RPC,D,19980701,000000,8.5032,8.5032,8.5032,8.5032,3287,0
RPC,D,19980702,000000,8.5739,8.5739,8.5739,8.5739,2428,0
RPC,D,19980703,000000,8.5032,8.5032,8.5032,8.5032,3310,0
RPC,D,19980706,000000,8.6446,8.6446,8.6446,8.6446,3540,0
RPC,D,19980707,000000,8.6446,8.6446,8.6446,8.6446,7861,0
RPC,D,19980708,000000,8.6446,8.6446,8.6446,8.6446,5569,0
RPC,D,19980709,000000,8.5032,8.5032,8.5032,8.5032,3083,0
RPC,D,19980710,000000,8.3697,8.3697,8.3697,8.3697,5651,0
RPC,D,19980713,000000,8.4403,8.4403,8.4403,8.4403,12054,0
RPC,D,19980714,000000,8.6446,8.6446,8.6446,8.6446,11862,0
RPC,D,19980715,000000,8.8548,8.8548,8.8548,8.8548,14751,0
RPC,D,19980716,000000,8.7143,8.7143,8.7143,8.7143,10126,0
RPC,D,19980717,000000,8.8548,8.8548,8.8548,8.8548,7604,0
RPC,D,19980720,000000,8.2991,8.2991,8.2991,8.2991,10498,0
RPC,D,19980721,000000,8.0876,8.0876,8.0876,8.0876,7322,0
RPC,D,19980722,000000,7.6717,7.6717,7.6717,7.6717,5359,0
RPC,D,19980723,000000,7.1848,7.1848,7.1848,7.1848,4861,0
RPC,D,19980724,000000,7.1848,7.1848,7.1848,7.1848,4901,0
RPC,D,19980727,000000,6.9735,6.9735,6.9735,6.9735,7074,0
RPC,D,19980728,000000,6.6209,6.6209,6.6209,6.6209,3497,0
RPC,D,19980729,000000,6.2049,6.2049,6.2049,6.2049,3591,0
RPC,D,19980730,000000,6.346,6.346,6.346,6.346,3306,0
RPC,D,19980731,000000,6.6209,6.6209,6.6209,6.6209,3922,0
RPC,D,19980803,000000,6.2402,6.2402,6.2402,6.2402,3150,0
RPC,D,19980804,000000,6.1345,6.1345,6.1345,6.1345,5271,0
RPC,D,19980805,000000,5.8594,5.8594,5.8594,5.8594,5078,0
RPC,D,19980806,000000,5.7184,5.7184,5.7184,5.7184,7047,0
RPC,D,19980807,000000,5.6127,5.6127,5.6127,5.6127,4048,0
RPC,D,19980810,000000,5.9299,5.9299,5.9299,5.9299,1607,0
RPC,D,19980811,000000,5.7889,5.7889,5.7889,5.7889,1723,0
RPC,D,19980812,000000,5.6127,5.6127,5.6127,5.6127,3521,0
RPC,D,19980813,000000,5.6478,5.6478,5.6478,5.6478,14272,0
RPC,D,19980814,000000,5.3023,5.3023,5.3023,5.3023,4229,0
RPC,D,19980817,000000,5.824,5.824,5.824,5.824,6646,0
RPC,D,19980818,000000,5.824,5.824,5.824,5.824,5014,0
RPC,D,19980819,000000,5.9933,5.9933,5.9933,5.9933,7216,0
RPC,D,19980820,000000,5.9651,5.9651,5.9651,5.9651,3095,0
RPC,D,19980821,000000,5.7536,5.7536,5.7536,5.7536,5390,0
RPC,D,19980824,000000,5.6831,5.6831,5.6831,5.6831,1105,0
RPC,D,19980825,000000,5.9299,5.9299,5.9299,5.9299,4624,0
RPC,D,19980826,000000,5.8947,5.8947,5.8947,5.8947,3542,0
RPC,D,19980827,000000,5.6478,5.6478,5.6478,5.6478,7565,0
RPC,D,19980828,000000,5.507,5.507,5.507,5.507,21024,0
RPC,D,19980831,000000,5.507,5.507,5.507,5.507,9253,0
RPC,D,19980901,000000,5.507,5.507,5.507,5.507,18415,0
RPC,D,19980902,000000,5.9651,5.9651,5.9651,5.9651,4862,0
RPC,D,19980903,000000,5.7184,5.7184,5.7184,5.7184,2901,0
RPC,D,19980904,000000,5.7184,5.7184,5.7184,5.7184,896,0
RPC,D,19980907,000000,5.824,5.824,5.824,5.824,556,0
RPC,D,19980908,000000,6.064,6.064,6.064,6.064,4573,0
RPC,D,19980909,000000,6.1345,6.1345,6.1345,6.1345,7162,0
RPC,D,19980910,000000,6.0993,6.0993,6.0993,6.0993,10971,0
RPC,D,19980911,000000,5.9299,5.9299,5.9299,5.9299,3278,0
RPC,D,19980914,000000,5.9933,5.9933,5.9933,5.9933,3556,0
RPC,D,19980915,000000,5.9933,5.9933,5.9933,5.9933,3615,0
RPC,D,19980916,000000,6.064,6.064,6.064,6.064,3353,0
RPC,D,19980917,000000,5.8594,5.8594,5.8594,5.8594,2899,0
RPC,D,19980918,000000,5.8594,5.8594,5.8594,5.8594,11407,0
RPC,D,19980921,000000,5.7184,5.7184,5.7184,5.7184,8323,0
RPC,D,19980922,000000,5.7536,5.7536,5.7536,5.7536,8766,0
RPC,D,19980923,000000,5.7184,5.7184,5.7184,5.7184,7517,0
RPC,D,19980924,000000,5.8594,5.8594,5.8594,5.8594,1712,0
RPC,D,19980925,000000,5.7184,5.7184,5.7184,5.7184,7808,0
RPC,D,19980928,000000,5.6831,5.6831,5.6831,5.6831,6530,0
RPC,D,19980929,000000,5.6831,5.6831,5.6831,5.6831,3668,0
RPC,D,19980930,000000,5.7184,5.7184,5.7184,5.7184,4603,0
RPC,D,19981001,000000,5.7184,5.7184,5.7184,5.7184,4347,0
RPC,D,19981002,000000,5.2318,5.2318,5.2318,5.2318,6735,0
RPC,D,19981005,000000,5.4363,5.4363,5.4363,5.4363,2453,0
RPC,D,19981006,000000,4.9147,4.9147,4.9147,4.9147,3115,0
RPC,D,19981007,000000,5.1614,5.1614,5.1614,5.1614,2479,0
RPC,D,19981008,000000,4.8088,4.8088,4.8088,4.8088,971,0
RPC,D,19981009,000000,5.0204,5.0204,5.0204,5.0204,4015,0
RPC,D,19981012,000000,5.2318,5.2318,5.2318,5.2318,2898,0
RPC,D,19981013,000000,4.7384,4.7384,4.7384,4.7384,2545,0
RPC,D,19981014,000000,4.7735,4.7735,4.7735,4.7735,1995,0
RPC,D,19981015,000000,4.8088,4.8088,4.8088,4.8088,3471,0
RPC,D,19981016,000000,4.4633,4.4633,4.4633,4.4633,4305,0
RPC,D,19981019,000000,4.6749,4.6749,4.6749,4.6749,5584,0
RPC,D,19981020,000000,4.3928,4.3928,4.3928,4.3928,5357,0
RPC,D,19981021,000000,4.3928,4.3928,4.3928,4.3928,1494,0
RPC,D,19981022,000000,4.3928,4.3928,4.3928,4.3928,2173,0
RPC,D,19981023,000000,4.5339,4.5339,4.5339,4.5339,287,0
RPC,D,19981026,000000,4.3224,4.3224,4.3224,4.3224,3206,0
RPC,D,19981027,000000,4.5339,4.5339,4.5339,4.5339,3800,0
RPC,D,19981028,000000,4.3224,4.3224,4.3224,4.3224,2090,0
RPC,D,19981029,000000,4.3224,4.3224,4.3224,4.3224,3414,0
RPC,D,19981030,000000,4.2871,4.2871,4.2871,4.2871,3303,0
RPC,D,19981102,000000,4.3224,4.3224,4.3224,4.3224,1908,0
RPC,D,19981103,000000,4.4986,4.4986,4.4986,4.4986,2917,0
RPC,D,19981104,000000,4.3224,4.3224,4.3224,4.3224,4815,0
RPC,D,19981105,000000,4.3224,4.3224,4.3224,4.3224,330,0
RPC,D,19981106,000000,4.3224,4.3224,4.3224,4.3224,3196,0
RPC,D,19981109,000000,4.4281,4.4281,4.4281,4.4281,5154,0
