<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ATP,D,20100715,000000,5.8468,5.8468,5.8468,5.8468,1059,0
ATP,D,20100716,000000,5.7493,5.7493,5.7493,5.7493,761,0
ATP,D,20100719,000000,5.7493,5.7493,5.7493,5.7493,2,0
ATP,D,20100720,000000,5.6843,5.6843,5.3985,5.457,3171,0
ATP,D,20100721,000000,5.7168,5.7168,5.7168,5.7168,778,0
ATP,D,20100723,000000,5.6519,5.6519,5.6519,5.6519,177,0
ATP,D,20100726,000000,5.5284,5.7493,5.5219,5.7493,10884,0
ATP,D,20100727,000000,5.8014,5.8014,5.7493,5.7493,1349,0
ATP,D,20100728,000000,5.5674,5.7168,5.5674,5.7168,2618,0
ATP,D,20100729,000000,5.8078,5.8338,5.7817,5.8338,2940,0
ATP,D,20100730,000000,5.6908,5.8207,5.6908,5.8207,145,0
ATP,D,20100802,000000,5.8144,5.8144,5.8144,5.8144,6,0
ATP,D,20100803,000000,5.7817,5.9767,5.7817,5.9767,3970,0
ATP,D,20100804,000000,6.1066,6.1066,5.9832,6.0416,737,0
ATP,D,20100805,000000,6.0416,6.0416,5.6974,6.0351,2172,0
ATP,D,20100806,000000,6.0935,6.0935,6.0935,6.0935,163,0
ATP,D,20100809,000000,6.0027,6.0027,5.7428,5.7428,1197,0
ATP,D,20100810,000000,5.7103,5.8403,5.5219,5.5219,4347,0
ATP,D,20100812,000000,5.8207,5.8207,5.6843,5.6843,316,0
ATP,D,20100813,000000,5.6843,5.6843,5.6843,5.6843,18,0
ATP,D,20100816,000000,5.5219,5.5219,5.5219,5.5219,707,0
ATP,D,20100817,000000,5.392,5.5219,5.392,5.5219,3542,0
ATP,D,20100819,000000,5.5219,5.5219,5.5219,5.5219,2,0
ATP,D,20100820,000000,5.6843,5.6843,5.6843,5.6843,6,0
ATP,D,20100823,000000,5.5219,5.5868,5.5219,5.5868,3080,0
ATP,D,20100824,000000,5.457,5.4894,5.2945,5.4894,2109,0
ATP,D,20100825,000000,5.2621,5.5803,5.2621,5.5803,6586,0
ATP,D,20100826,000000,5.5219,5.5219,5.2686,5.5219,93,0
ATP,D,20100827,000000,5.4894,5.5219,5.4246,5.5219,780,0
ATP,D,20100830,000000,5.7103,5.7103,5.6843,5.6843,77,0
ATP,D,20100831,000000,5.5674,5.5674,5.392,5.5674,2936,0
