<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
SUW,D,20180829,000000,13.387,13.387,13.004,13.387,286,0
SUW,D,20180830,000000,13.291,13.291,13.291,13.291,316,0
SUW,D,20180831,000000,13.291,13.291,13.196,13.196,18,0
SUW,D,20180903,000000,13.387,13.387,13.1,13.1,3,0
SUW,D,20180904,000000,13.769,13.769,12.526,12.909,3536,0
SUW,D,20180905,000000,13.769,13.865,13.769,13.865,2,0
SUW,D,20180906,000000,13.865,13.865,12.048,12.622,2163,0
SUW,D,20180907,000000,12.622,12.718,12.622,12.718,732,0
SUW,D,20180910,000000,13.865,13.865,13.865,13.865,2,0
SUW,D,20180911,000000,13.578,13.578,13.578,13.578,2,0
SUW,D,20180912,000000,13.578,13.578,13.578,13.578,2,0
SUW,D,20180913,000000,13.578,13.578,13.578,13.578,2,0
SUW,D,20180914,000000,13.578,13.578,13.578,13.578,2,0
SUW,D,20180917,000000,13.578,13.578,13.578,13.578,2,0
SUW,D,20180918,000000,13.578,13.578,13.578,13.578,2,0
SUW,D,20180919,000000,13.578,13.578,13.578,13.578,2,0
SUW,D,20180920,000000,13.578,13.578,13.578,13.578,2,0
SUW,D,20180921,000000,13.578,13.578,13.578,13.578,1,0
SUW,D,20180924,000000,13.578,13.578,13.578,13.578,2,0
SUW,D,20180925,000000,13.578,13.578,13.578,13.578,2,0
SUW,D,20180926,000000,13.578,13.578,13.578,13.578,1,0
SUW,D,20180927,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20180928,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20181001,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20181002,000000,13.387,13.387,13.387,13.387,1,0
SUW,D,20181003,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20181004,000000,13.387,13.387,12.622,13.387,357,0
SUW,D,20181005,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20181008,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20181009,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20181010,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20181011,000000,13.387,13.387,12.144,12.431,3035,0
SUW,D,20181012,000000,12.431,12.431,12.431,12.431,2,0
SUW,D,20181015,000000,13.387,13.387,13.387,13.387,1,0
SUW,D,20181016,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20181017,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20181018,000000,12.431,13.387,12.431,13.387,53,0
SUW,D,20181019,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20181022,000000,13.387,13.387,12.718,13.387,734,0
SUW,D,20181023,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20181024,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20181025,000000,13.387,13.387,13.387,13.387,1,0
SUW,D,20181026,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20181029,000000,13.387,13.387,13.291,13.291,2,0
SUW,D,20181030,000000,13.387,13.387,13.291,13.387,205,0
SUW,D,20181031,000000,13.387,13.387,12.813,13.387,725,0
SUW,D,20181102,000000,13.769,13.769,13.769,13.769,2,0
SUW,D,20181105,000000,13.769,13.769,13.387,13.387,13,0
SUW,D,20181106,000000,13.387,13.387,13.387,13.387,1,0
SUW,D,20181107,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20181108,000000,13.387,13.387,13.196,13.196,2,0
SUW,D,20181109,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20181113,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20181114,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20181115,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20181116,000000,13.387,13.387,12.526,12.526,1674,0
SUW,D,20181119,000000,13.387,13.387,13.291,13.291,2,0
SUW,D,20181120,000000,13.387,13.387,12.239,13.387,3084,0
SUW,D,20181121,000000,13.387,13.387,12.048,12.813,2328,0
SUW,D,20181122,000000,13.387,13.387,12.431,12.431,2,0
SUW,D,20181123,000000,11.953,13.387,11.857,13.387,2905,0
SUW,D,20181126,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20181127,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20181128,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20181129,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20181130,000000,13.387,13.387,12.622,13.291,187,0
SUW,D,20181203,000000,13.387,13.387,13.004,13.387,429,0
SUW,D,20181204,000000,13.387,13.387,13.1,13.196,497,0
SUW,D,20181205,000000,13.387,13.387,13.1,13.1,2,0
SUW,D,20181206,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20181207,000000,13.387,13.387,12.622,13.387,13,0
SUW,D,20181210,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20181211,000000,13.387,13.387,12.622,12.622,106,0
SUW,D,20181212,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20181213,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20181214,000000,13.387,13.387,13.291,13.291,2,0
SUW,D,20181217,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20181218,000000,12.622,12.909,12.622,12.909,7,0
SUW,D,20181219,000000,13.387,13.387,12.622,12.813,13,0
SUW,D,20181220,000000,13.387,13.387,13.387,13.387,2,0
SUW,D,20181221,000000,12.622,12.718,12.622,12.718,47,0
SUW,D,20181227,000000,12.622,14.534,12.622,14.247,2512,0
SUW,D,20181228,000000,13.387,14.247,13.387,13.961,139,0
SUW,D,20190102,000000,14.343,15.204,14.343,14.821,775,0
SUW,D,20190103,000000,14.821,14.821,14.439,14.439,515,0
SUW,D,20190104,000000,14.439,14.439,14.343,14.343,2,0
SUW,D,20190107,000000,14.343,14.343,14.343,14.343,107,0
SUW,D,20190108,000000,14.343,14.343,14.056,14.343,357,0
SUW,D,20190109,000000,14.343,14.343,14.343,14.343,2,0
SUW,D,20190110,000000,14.343,14.343,14.343,14.343,2,0
SUW,D,20190111,000000,14.343,14.343,14.343,14.343,2,0
SUW,D,20190114,000000,14.247,15.204,14.247,15.108,1048,0
SUW,D,20190115,000000,15.204,15.204,14.152,14.152,2093,0
SUW,D,20190116,000000,14.63,14.63,13.961,14.247,1053,0
SUW,D,20190117,000000,14.726,14.726,14.247,14.247,2,0
SUW,D,20190118,000000,14.247,14.247,14.247,14.247,2,0
SUW,D,20190121,000000,14.726,14.726,14.152,14.534,40,0
SUW,D,20190122,000000,14.821,14.821,14.821,14.821,1,0
SUW,D,20190123,000000,14.821,14.821,14.821,14.821,1,0
SUW,D,20190124,000000,14.343,14.343,14.343,14.343,2,0
SUW,D,20190125,000000,14.343,14.343,14.056,14.056,2,0
SUW,D,20190128,000000,14.821,14.821,14.343,14.343,18,0
SUW,D,20190129,000000,14.343,14.343,14.343,14.343,2,0
SUW,D,20190130,000000,14.343,14.821,14.343,14.821,380,0
SUW,D,20190131,000000,14.821,14.821,14.821,14.821,2,0
SUW,D,20190201,000000,13.674,14.247,13.674,14.247,227,0
SUW,D,20190204,000000,14.152,14.152,13.674,14.152,532,0
SUW,D,20190205,000000,14.056,14.056,14.056,14.056,33,0
SUW,D,20190206,000000,13.961,13.961,13.387,13.674,1893,0
SUW,D,20190207,000000,13.769,13.769,13.674,13.769,33,0
SUW,D,20190208,000000,13.674,13.674,13.196,13.674,102,0
SUW,D,20190211,000000,13.578,13.578,13.578,13.578,2,0
SUW,D,20190212,000000,13.482,13.482,13.004,13.004,957,0
SUW,D,20190213,000000,13.1,13.1,13.1,13.1,2,0
SUW,D,20190214,000000,13.004,13.004,13.004,13.004,2,0
SUW,D,20190215,000000,12.909,13.1,12.622,13.1,568,0
SUW,D,20190218,000000,13.004,13.004,13.004,13.004,2,0
SUW,D,20190219,000000,12.909,12.909,12.909,12.909,3,0
SUW,D,20190220,000000,12.813,12.813,12.813,12.813,5,0
SUW,D,20190221,000000,12.813,12.813,12.622,12.622,77,0
SUW,D,20190222,000000,12.718,12.718,12.718,12.718,5,0
SUW,D,20190225,000000,12.622,12.622,12.431,12.431,1611,0
SUW,D,20190226,000000,12.526,12.526,12.526,12.526,5,0
SUW,D,20190227,000000,12.622,12.622,12.622,12.622,5,0
SUW,D,20190228,000000,12.431,12.431,12.431,12.431,5,0
SUW,D,20190301,000000,12.239,12.239,11.857,12.144,2306,0
SUW,D,20190304,000000,12.144,12.144,11.188,11.188,888,0
SUW,D,20190305,000000,11.283,11.283,11.188,11.188,193,0
SUW,D,20190306,000000,11.474,11.474,11.474,11.474,5,0
SUW,D,20190307,000000,11.379,11.379,10.614,10.614,1762,0
SUW,D,20190308,000000,10.805,10.805,10.805,10.805,5,0
SUW,D,20190311,000000,10.709,10.709,10.518,10.518,319,0
SUW,D,20190312,000000,10.614,10.614,10.614,10.614,5,0
SUW,D,20190313,000000,10.518,10.518,10.518,10.518,5,0
SUW,D,20190314,000000,10.423,10.423,10.423,10.423,127,0
SUW,D,20190315,000000,10.518,10.518,10.518,10.518,5,0
SUW,D,20190318,000000,10.423,10.423,10.423,10.423,129,0
SUW,D,20190319,000000,10.423,10.423,9.945,9.945,222,0
SUW,D,20190320,000000,10.805,10.805,10.327,10.327,270,0
SUW,D,20190321,000000,9.945,10.327,9.945,10.327,115,0
SUW,D,20190322,000000,10.136,10.136,10.136,10.136,145,0
SUW,D,20190325,000000,9.945,9.945,9.945,9.945,73,0
SUW,D,20190326,000000,9.945,9.945,9.945,9.945,52,0
SUW,D,20190327,000000,9.945,9.945,9.945,9.945,52,0
SUW,D,20190328,000000,10.136,10.136,10.136,10.136,10,0
SUW,D,20190329,000000,10.136,10.136,10.136,10.136,52,0
SUW,D,20190401,000000,9.945,9.945,9.945,9.945,10,0
SUW,D,20190402,000000,9.945,9.945,9.945,9.945,10,0
SUW,D,20190403,000000,10.04,10.614,9.945,10.614,2787,0
SUW,D,20190404,000000,10.996,11.379,10.996,11.379,1213,0
SUW,D,20190405,000000,11.953,11.953,11.474,11.474,627,0
SUW,D,20190408,000000,12.144,12.144,11.474,11.953,366,0
SUW,D,20190409,000000,11.953,11.953,11.953,11.953,105,0
SUW,D,20190410,000000,12.144,12.144,12.144,12.144,5,0
SUW,D,20190411,000000,12.048,12.048,12.048,12.048,5,0
SUW,D,20190412,000000,12.048,12.048,12.048,12.048,5,0
SUW,D,20190415,000000,12.048,12.048,12.048,12.048,5,0
SUW,D,20190416,000000,12.048,12.048,12.048,12.048,5,0
SUW,D,20190417,000000,12.048,12.048,12.048,12.048,5,0
SUW,D,20190418,000000,12.048,12.048,11.57,11.57,173,0
SUW,D,20190423,000000,12.048,12.048,12.048,12.048,5,0
SUW,D,20190424,000000,12.048,12.048,12.048,12.048,444,0
SUW,D,20190425,000000,12.144,12.144,12.144,12.144,5,0
SUW,D,20190426,000000,12.144,12.144,12.144,12.144,5,0
SUW,D,20190429,000000,12.144,12.144,12.144,12.144,5,0
SUW,D,20190430,000000,12.144,12.144,12.144,12.144,5,0
SUW,D,20190506,000000,12.144,12.144,12.144,12.144,5,0
SUW,D,20190507,000000,12.144,12.144,12.144,12.144,5,0
SUW,D,20190508,000000,12.144,12.144,12.144,12.144,5,0
SUW,D,20190509,000000,12.144,12.144,12.144,12.144,5,0
SUW,D,20190510,000000,12.144,12.144,12.144,12.144,5,0
SUW,D,20190513,000000,12.144,12.144,12.144,12.144,5,0
SUW,D,20190514,000000,12.144,12.144,12.144,12.144,5,0
SUW,D,20190515,000000,12.144,12.144,12.144,12.144,5,0
SUW,D,20190516,000000,12.048,12.048,12.048,12.048,5,0
SUW,D,20190517,000000,12.144,12.144,12.144,12.144,5,0
SUW,D,20190520,000000,12.144,12.144,12.144,12.144,5,0
SUW,D,20190521,000000,12.144,12.144,11.57,11.57,946,0
SUW,D,20190522,000000,12.144,12.144,12.144,12.144,5,0
SUW,D,20190523,000000,12.144,12.144,12.144,12.144,5,0
SUW,D,20190524,000000,12.144,12.144,12.144,12.144,5,0
SUW,D,20190527,000000,12.144,12.144,12.144,12.144,5,0
SUW,D,20190528,000000,12.144,12.144,12.144,12.144,5,0
SUW,D,20190529,000000,12.144,12.144,12.144,12.144,5,0
SUW,D,20190530,000000,11.953,11.953,10.805,10.805,904,0
