<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
IPF,D,20080507,000000,6.7516,7.0134,6.7516,6.969,2847197,0
IPF,D,20080508,000000,6.8538,6.9178,6.7899,6.8859,2010268,0
IPF,D,20080509,000000,6.6941,6.9049,6.6941,6.8092,1272740,0
IPF,D,20080512,000000,6.8794,6.9239,6.7579,6.8411,962899,0
IPF,D,20080513,000000,6.8411,6.9813,6.6495,6.7709,2758331,0
IPF,D,20080514,000000,6.8026,6.9049,6.6303,6.6813,1693558,0
IPF,D,20080515,000000,6.7069,6.8092,6.6175,6.7389,2468051,0
IPF,D,20080516,000000,6.7197,7.1675,6.7197,7.0517,1586344,0
IPF,D,20080519,000000,7.0008,7.1284,6.9813,7.1159,1128126,0
IPF,D,20080520,000000,7.0898,7.1343,6.8411,6.8411,1406991,0
IPF,D,20080521,000000,6.9239,6.969,6.8026,6.8794,1214616,0
IPF,D,20080522,000000,6.7899,7.02,6.7899,6.8283,1451218,0
IPF,D,20080523,000000,6.8794,6.8923,6.7007,6.7069,906936,0
IPF,D,20080527,000000,6.6749,6.8092,6.6749,6.7643,1067681,0
IPF,D,20080528,000000,6.8538,6.8538,6.7389,6.8219,903149,0
IPF,D,20080529,000000,6.8666,7.026,6.7516,6.9752,3897301,0
IPF,D,20080530,000000,7.02,7.2817,7.0076,7.0645,2644748,0
IPF,D,20080602,000000,7.0965,7.0965,6.7389,6.7963,1508864,0
IPF,D,20080603,000000,6.873,7.02,6.7772,6.8473,2267874,0
IPF,D,20080604,000000,6.8538,6.8985,6.7837,6.8219,1822839,0
IPF,D,20080605,000000,6.8347,6.9813,6.7772,6.8859,1572708,0
IPF,D,20080606,000000,6.8923,7.1411,6.8347,7.046,2631649,0
IPF,D,20080609,000000,7.0008,7.0008,6.6621,6.7579,951975,0
IPF,D,20080610,000000,6.8155,7.0134,6.7325,6.9367,2443846,0
IPF,D,20080611,000000,7.02,7.2877,6.6303,6.7007,5942277,0
IPF,D,20080612,000000,6.7579,6.8666,6.6878,6.8155,1931533,0
IPF,D,20080613,000000,6.873,6.9433,6.7772,6.8283,2068689,0
IPF,D,20080616,000000,6.7963,7.1733,6.7963,7.1223,468519,0
IPF,D,20080617,000000,7.1284,7.2496,7.0645,7.1093,296701,0
IPF,D,20080618,000000,7.0706,7.2938,6.9239,6.9813,2990216,0
IPF,D,20080619,000000,6.9813,7.1479,6.9813,7.1343,1815405,0
IPF,D,20080620,000000,7.0772,7.2304,6.9497,7.0645,3036840,0
IPF,D,20080623,000000,7.084,7.1801,7.0076,7.1733,724540,0
IPF,D,20080624,000000,7.187,7.2564,7.0076,7.1989,1705003,0
IPF,D,20080625,000000,7.1675,7.3587,7.1675,7.3006,1881224,0
IPF,D,20080626,000000,7.3075,7.3137,7.1479,7.2367,1344188,0
IPF,D,20080627,000000,7.1675,7.3271,7.0706,7.2817,2848674,0
IPF,D,20080630,000000,7.3203,7.5444,7.2755,7.4543,4107230,0
IPF,D,20080701,000000,7.4543,7.5239,7.1411,7.435,4976872,0
IPF,D,20080702,000000,7.3897,7.3897,7.1733,7.1989,1596074,0
IPF,D,20080703,000000,7.1159,7.1159,6.873,6.9239,2453064,0
IPF,D,20080704,000000,6.9752,6.9752,6.6749,6.7963,1755651,0
IPF,D,20080707,000000,6.7899,6.8473,6.6813,6.7709,692338,0
IPF,D,20080708,000000,6.7389,6.8985,6.6367,6.8666,2186551,0
IPF,D,20080709,000000,6.9752,6.9752,6.6878,6.7135,2962415,0
IPF,D,20080710,000000,6.6109,6.9178,6.5727,6.8411,968050,0
IPF,D,20080711,000000,6.8411,6.9239,6.528,6.6813,1096423,0
IPF,D,20080714,000000,6.6813,6.7579,6.6047,6.6303,1164148,0
IPF,D,20080715,000000,6.6367,6.6431,6.4577,6.5666,2037651,0
IPF,D,20080716,000000,6.5727,6.7772,6.4641,6.6684,1930124,0
IPF,D,20080717,000000,6.8347,7.2817,6.8347,7.0581,1603554,0
IPF,D,20080718,000000,6.9497,7.365,6.9497,7.2938,1730776,0
IPF,D,20080721,000000,7.2496,7.5113,7.2496,7.2496,2252932,0
IPF,D,20080722,000000,7.2877,7.4412,7.1284,7.365,1490863,0
IPF,D,20080723,000000,7.594,8.1834,7.5505,7.9459,4219465,0
IPF,D,20080724,000000,7.6846,7.8115,7.6524,7.6975,3355783,0
IPF,D,20080725,000000,7.4989,7.703,7.4674,7.703,2155669,0
IPF,D,20080728,000000,7.621,7.6975,7.365,7.5113,1040922,0
IPF,D,20080729,000000,7.428,7.621,7.3395,7.3718,2932284,0
IPF,D,20080730,000000,7.4742,7.8503,7.428,7.7924,4510479,0
IPF,D,20080731,000000,7.8115,8.1767,7.6397,7.9596,1932770,0
IPF,D,20080801,000000,7.9025,8.2655,7.8567,8.2343,4198562,0
IPF,D,20080804,000000,8.087,8.1767,7.9901,7.9901,1320634,0
IPF,D,20080805,000000,8.0286,8.3044,7.9201,8.1513,3226824,0
IPF,D,20080806,000000,8.2071,8.4126,8.1834,8.3418,4485851,0
IPF,D,20080807,000000,8.3616,8.4126,8.1454,8.2836,3755913,0
IPF,D,20080808,000000,8.3418,8.8273,8.3166,8.6742,2593564,0
IPF,D,20080811,000000,8.7005,8.7005,8.1243,8.2584,3560131,0
IPF,D,20080812,000000,8.2464,8.2464,7.9339,7.9901,3180998,0
IPF,D,20080813,000000,7.9339,7.9901,7.7216,7.7996,1746209,0
IPF,D,20080814,000000,7.9789,8.0728,7.8253,8.0095,1814574,0
IPF,D,20080815,000000,8.0286,8.1377,7.9396,8.0429,1157506,0
IPF,D,20080818,000000,8.024,8.0599,7.9789,8.0286,271694,0
IPF,D,20080819,000000,7.9718,8.0549,7.8888,7.9459,879262,0
IPF,D,20080820,000000,7.9267,8.0038,7.8888,7.9128,1738871,0
IPF,D,20080821,000000,7.7787,7.8503,7.6397,7.7481,2259124,0
IPF,D,20080822,000000,7.773,7.9201,7.6975,7.8567,3286629,0
IPF,D,20080826,000000,7.8115,8.1555,7.7216,7.9965,1516906,0
IPF,D,20080827,000000,7.9718,8.457,7.8751,8.3937,2200305,0
IPF,D,20080828,000000,8.2655,8.3807,8.1513,8.1767,1036077,0
IPF,D,20080829,000000,8.0666,8.3997,8.0666,8.2148,1131882,0
IPF,D,20080901,000000,8.131,8.482,8.131,8.3737,786571,0
IPF,D,20080902,000000,8.3106,8.5734,8.3106,8.4058,577961,0
IPF,D,20080903,000000,8.2932,8.3321,8.1327,8.2429,1181613,0
IPF,D,20080904,000000,8.4291,8.7302,8.3192,8.3443,1236714,0
IPF,D,20080905,000000,8.3841,8.4093,8.0371,8.0371,1252661,0
IPF,D,20080908,000000,8.3772,8.5124,8.1901,8.1901,625476,0
IPF,D,20080909,000000,8.2429,8.3069,8.0168,8.0676,3156795,0
IPF,D,20080910,000000,7.9081,7.9652,7.761,7.7906,3466467,0
IPF,D,20080911,000000,7.8051,7.9128,7.5018,7.5981,1883163,0
IPF,D,20080912,000000,7.65,7.7842,7.5664,7.6436,1251944,0
IPF,D,20080915,000000,7.5853,7.8237,7.341,7.341,1480727,0
IPF,D,20080916,000000,7.2512,7.3919,7.045,7.1675,3017387,0
IPF,D,20080917,000000,7.3541,7.5727,7.1159,7.2183,2646186,0
IPF,D,20080918,000000,7.0965,7.4058,6.9422,7.0706,2839906,0
IPF,D,20080919,000000,7.5853,7.9652,6.968,7.045,8573848,0
IPF,D,20080922,000000,6.9359,7.431,6.7813,7.1742,1702044,0
IPF,D,20080923,000000,7.0643,7.425,7.0326,7.3156,2832493,0
IPF,D,20080924,000000,7.2832,7.3919,6.9166,7.0384,2003193,0
IPF,D,20080925,000000,7.0134,7.2056,6.9036,6.9553,2522285,0
IPF,D,20080926,000000,6.9102,7.2251,6.9102,7.0706,989840,0
IPF,D,20080929,000000,7.1411,7.3024,6.8136,6.8136,3434347,0
IPF,D,20080930,000000,6.7558,6.9615,6.6335,6.8586,4939715,0
IPF,D,20081001,000000,6.9102,7.5341,6.9102,7.1877,8608365,0
IPF,D,20081002,000000,7.2512,7.8429,6.9359,7.0069,3065494,0
IPF,D,20081003,000000,6.9166,7.0643,6.6656,6.8781,2317486,0
IPF,D,20081006,000000,6.8909,7.0384,5.9966,6.0284,2498283,0
IPF,D,20081007,000000,6.0866,6.286,5.8485,5.9449,1608540,0
IPF,D,20081008,000000,5.9643,6.0996,5.5461,6.0222,5156273,0
IPF,D,20081009,000000,6.1832,6.5047,6.0544,6.3245,1427200,0
IPF,D,20081010,000000,6.1058,6.2733,5.8808,6.1509,2101542,0
IPF,D,20081013,000000,6.3632,6.4147,5.8162,6.0413,3844807,0
IPF,D,20081014,000000,5.8808,6.2795,5.8291,6.0544,3239503,0
IPF,D,20081015,000000,6.08,6.196,5.0247,5.1279,3181915,0
IPF,D,20081016,000000,5.012,5.2439,4.5295,5.0892,3676415,0
IPF,D,20081017,000000,5.1215,5.6297,4.6068,4.8835,6471466,0
IPF,D,20081020,000000,5.0377,5.1924,3.8412,4.6452,6197712,0
IPF,D,20081021,000000,4.9091,5.3918,4.8961,5.0057,1824512,0
IPF,D,20081022,000000,5.0377,5.3272,4.7355,4.7806,9052011,0
IPF,D,20081023,000000,4.716,4.9284,4.4008,4.5876,6246300,0
IPF,D,20081024,000000,4.4974,4.4974,4.1886,4.2014,4168669,0
IPF,D,20081027,000000,3.9955,4.2333,3.9568,4.0406,1676215,0
IPF,D,20081028,000000,4.0599,4.0599,3.5322,3.6158,3791666,0
IPF,D,20081029,000000,3.6674,3.6674,3.5452,3.5968,2164930,0
IPF,D,20081030,000000,3.7059,4.42,3.5452,4.2979,3508459,0
IPF,D,20081031,000000,4.1497,4.3108,3.9502,3.9955,1478728,0
IPF,D,20081103,000000,3.9764,4.0599,3.9312,3.9699,785072,0
IPF,D,20081104,000000,3.9892,4.433,3.9118,4.2014,2891885,0
IPF,D,20081105,000000,4.3235,4.3235,3.9955,4.047,2205943,0
IPF,D,20081106,000000,4.163,4.163,3.7381,3.9634,2344408,0
IPF,D,20081107,000000,4.0148,4.4394,3.944,4.2333,1798200,0
IPF,D,20081110,000000,4.4394,4.9541,4.3172,4.6713,1798403,0
IPF,D,20081111,000000,4.7224,4.7224,4.0212,4.1435,1564510,0
IPF,D,20081112,000000,4.2078,4.7291,4.2078,4.4139,4131097,0
IPF,D,20081113,000000,4.3428,4.3558,4.1759,4.3108,1182163,0
IPF,D,20081114,000000,4.3944,4.3944,4.1307,4.163,2354416,0
IPF,D,20081117,000000,4.2143,4.4526,4.2143,4.2979,1239996,0
IPF,D,20081118,000000,4.446,4.446,4.1047,4.2914,1301823,0
IPF,D,20081119,000000,4.4266,4.4652,4.2914,4.3621,723491,0
IPF,D,20081120,000000,4.0855,4.3558,4.0855,4.1307,1084916,0
IPF,D,20081121,000000,4.1759,4.2914,3.8476,3.8476,2322017,0
IPF,D,20081124,000000,3.9502,4.0665,3.8668,3.9568,2563695,0
IPF,D,20081125,000000,3.8924,4.2205,3.854,4.0212,2029001,0
IPF,D,20081126,000000,3.9312,4.1307,3.8605,3.8733,4002130,0
IPF,D,20081127,000000,3.8924,4.0855,3.8924,4.0855,604522,0
IPF,D,20081128,000000,4.047,4.1693,4.034,4.1177,233525,0
IPF,D,20081201,000000,4.1047,4.1047,3.9377,4.002,1399175,0
IPF,D,20081202,000000,4.0276,4.1047,3.8605,3.8796,1446892,0
IPF,D,20081203,000000,3.9246,3.9246,3.5194,3.693,1596700,0
IPF,D,20081204,000000,3.6222,3.7961,3.365,3.4871,2006395,0
