<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
UCG,D,19941125,000000,49.183,49.183,47.081,47.27,384169,0
UCG,D,19941128,000000,47.081,47.081,45.177,45.362,1064108,0
UCG,D,19941129,000000,45.742,46.127,44.792,44.987,643344,0
UCG,D,19941130,000000,45.742,46.127,45.177,45.941,449751,0
UCG,D,19941201,000000,46.316,47.081,46.127,46.886,536709,0
UCG,D,19941202,000000,47.27,47.27,46.696,46.886,179691,0
UCG,D,19941205,000000,47.081,47.27,46.886,47.081,275439,0
UCG,D,19941206,000000,46.127,46.316,45.362,45.941,413943,0
UCG,D,19941207,000000,46.316,46.507,45.742,45.742,239632,0
UCG,D,19941209,000000,45.742,45.742,44.224,44.406,511396,0
UCG,D,19941212,000000,44.224,46.127,44.032,44.792,694103,0
UCG,D,19941213,000000,44.224,45.742,44.224,45.558,631407,0
UCG,D,19941214,000000,46.127,46.127,45.177,45.558,559794,0
UCG,D,19941215,000000,45.362,47.27,45.177,47.081,523332,0
UCG,D,19941216,000000,47.65,48.6,47.27,47.65,1184382,0
UCG,D,19941219,000000,47.081,48.6,46.316,48.039,596520,0
UCG,D,19941220,000000,47.46,48.414,47.46,48.414,444110,0
UCG,D,19941221,000000,48.224,49.364,48.224,49.183,717842,0
UCG,D,19941222,000000,49.559,50.128,48.6,49.364,732533,0
UCG,D,19941223,000000,48.983,48.983,48.224,48.6,198841,0
UCG,D,19941227,000000,48.6,49.747,48.6,49.747,229531,0
UCG,D,19941228,000000,49.747,49.747,48.6,48.799,281471,0
UCG,D,19941229,000000,48.414,48.983,47.845,48.039,208153,0
UCG,D,19941230,000000,48.414,49.559,48.414,49.364,136931,0
UCG,D,19950102,000000,49.942,50.128,49.183,49.942,148080,0
UCG,D,19950103,000000,49.747,51.466,49.559,51.082,730172,0
UCG,D,19950104,000000,51.655,53.558,51.466,53.37,1287080,0
UCG,D,19950105,000000,53.938,55.277,53.938,54.319,1604882,0
UCG,D,19950109,000000,53.938,55.461,52.8,52.989,1159855,0
UCG,D,19950110,000000,51.841,52.226,51.277,51.841,988428,0
UCG,D,19950111,000000,52.226,52.989,51.655,51.841,843233,0
UCG,D,19950112,000000,51.466,52.415,51.277,51.466,799292,0
UCG,D,19950113,000000,51.655,54.134,51.655,53.938,922192,0
UCG,D,19950116,000000,55.461,57.365,55.083,56.611,1610130,0
UCG,D,19950117,000000,56.036,57.365,55.461,55.847,1231206,0
UCG,D,19950118,000000,54.512,58.524,54.512,58.133,1591635,0
