<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
IFI,D,20160302,000000,1.0912,1.0912,1.0912,1.0912,590,0
IFI,D,20160303,000000,1.0912,1.0912,1.0912,1.0912,26,0
IFI,D,20160304,000000,1.0912,1.0912,1.0912,1.0912,10,0
IFI,D,20160307,000000,1.0912,1.0912,1.0912,1.0912,223,0
IFI,D,20160308,000000,1.0912,1.0912,1.0912,1.0912,263,0
IFI,D,20160309,000000,1.0912,1.1147,1.0912,1.1147,1290,0
IFI,D,20160310,000000,1.1147,1.1147,1.1147,1.1147,374,0
IFI,D,20160314,000000,1.1147,1.1147,1.1147,1.1147,3063,0
IFI,D,20160315,000000,1.1147,1.1147,1.1147,1.1147,10,0
IFI,D,20160316,000000,1.1147,1.1147,1.1147,1.1147,10,0
IFI,D,20160317,000000,1.1147,1.1147,1.1147,1.1147,10,0
IFI,D,20160318,000000,1.051,1.051,1.0433,1.0433,9759,0
IFI,D,20160321,000000,1.0433,1.0433,1.0433,1.0433,10,0
IFI,D,20160322,000000,1.0433,1.0433,1.0433,1.0433,5,0
IFI,D,20160323,000000,1.0433,1.0433,1.0433,1.0433,5,0
IFI,D,20160324,000000,1.0352,1.0352,0.9715,1.0193,13343,0
IFI,D,20160329,000000,0.9715,0.9715,0.9556,0.9556,5024,0
IFI,D,20160330,000000,0.9556,0.9635,0.9556,0.9635,6646,0
IFI,D,20160331,000000,0.9635,0.9635,0.9635,0.9635,2760,0
IFI,D,20160401,000000,0.9394,0.9556,0.9157,0.9556,8163,0
IFI,D,20160405,000000,0.9635,0.9635,0.9635,0.9635,7787,0
IFI,D,20160407,000000,0.9556,0.9556,0.9556,0.9556,5423,0
IFI,D,20160408,000000,1.0035,1.0113,1.0035,1.0035,17393,0
IFI,D,20160411,000000,1.0035,1.0035,1.0035,1.0035,729,0
IFI,D,20160412,000000,0.9874,0.9874,0.9874,0.9874,225,0
IFI,D,20160413,000000,1.0035,1.0035,1.0035,1.0035,505,0
IFI,D,20160415,000000,0.9953,0.9953,0.9953,0.9953,125,0
IFI,D,20160418,000000,0.9953,1.0035,0.9715,0.9715,3166,0
IFI,D,20160419,000000,0.9953,0.9953,0.9953,0.9953,10,0
IFI,D,20160420,000000,0.9953,0.9953,0.9953,0.9953,5,0
IFI,D,20160421,000000,0.9953,0.9953,0.9953,0.9953,202,0
IFI,D,20160422,000000,0.9953,0.9953,0.9953,0.9953,5,0
IFI,D,20160425,000000,0.9953,0.9953,0.9715,0.9715,1263,0
IFI,D,20160426,000000,0.9953,0.9953,0.9953,0.9953,2,0
IFI,D,20160427,000000,1.0035,1.0035,1.0035,1.0035,3177,0
IFI,D,20160428,000000,0.9953,0.9953,0.9237,0.9795,3517,0
IFI,D,20160429,000000,0.9953,0.9953,0.9874,0.9874,69,0
IFI,D,20160502,000000,0.9795,0.9795,0.9715,0.9795,151,0
IFI,D,20160504,000000,0.9953,0.9953,0.9874,0.9874,27,0
IFI,D,20160505,000000,0.9795,0.9795,0.9795,0.9795,20,0
IFI,D,20160506,000000,0.9795,0.9795,0.9795,0.9795,262,0
IFI,D,20160509,000000,0.9715,0.9795,0.9475,0.9555,2464,0
IFI,D,20160510,000000,0.9555,1.0193,0.9555,0.9874,13445,0
IFI,D,20160511,000000,1.0113,1.0113,1.0113,1.0113,5,0
IFI,D,20160512,000000,0.9635,1.0113,0.9635,1.0113,16171,0
IFI,D,20160513,000000,1.0195,1.15,1.0195,1.0358,38865,0
IFI,D,20160516,000000,1.0358,1.0358,1.0195,1.0195,10841,0
IFI,D,20160517,000000,1.0195,1.0195,1.0195,1.0195,246,0
IFI,D,20160518,000000,1.0195,1.0195,1.0195,1.0195,5,0
IFI,D,20160519,000000,1.0195,1.0195,1.0195,1.0195,140,0
IFI,D,20160523,000000,1.0277,1.0277,1.0277,1.0277,5,0
IFI,D,20160524,000000,1.0277,1.0277,1.0277,1.0277,5,0
IFI,D,20160525,000000,1.0033,1.0033,1.0033,1.0033,636,0
IFI,D,20160527,000000,1.0277,1.0277,1.0277,1.0277,5,0
IFI,D,20160530,000000,1.0195,1.0195,1.0195,1.0195,316,0
IFI,D,20160531,000000,1.0277,1.0277,1.0277,1.0277,2,0
IFI,D,20160601,000000,1.0195,1.0604,1.0195,1.0277,9765,0
IFI,D,20160602,000000,1.0439,1.0439,1.0439,1.0439,583,0
IFI,D,20160606,000000,0.987,0.987,0.987,0.987,1491,0
IFI,D,20160607,000000,1.0358,1.0358,1.0358,1.0358,5,0
