<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
MVP,D,20100119,000000,5.8525,5.8525,5.8525,5.8525,2,0
MVP,D,20100120,000000,5.9784,5.9784,5.9784,5.9784,5,0
MVP,D,20100121,000000,6.0319,6.0319,6.0319,6.0319,5,0
MVP,D,20100122,000000,5.8708,5.8708,5.8708,5.8708,5,0
MVP,D,20100125,000000,5.5332,5.709,5.5332,5.709,57,0
MVP,D,20100126,000000,5.8055,5.8055,5.8055,5.8055,12,0
MVP,D,20100127,000000,5.8813,5.8813,5.8813,5.8813,5,0
MVP,D,20100128,000000,5.971,5.971,5.8169,5.8169,981,0
MVP,D,20100129,000000,5.8525,5.8525,5.8525,5.8525,2,0
MVP,D,20100201,000000,5.8813,5.8813,5.6911,5.8525,423,0
MVP,D,20100202,000000,5.6016,5.8238,5.4936,5.7665,5802,0
MVP,D,20100203,000000,5.957,5.957,5.7808,5.7808,88,0
MVP,D,20100204,000000,5.8238,5.8238,5.7739,5.7739,5,0
MVP,D,20100205,000000,5.4753,5.8669,5.4183,5.7412,1904,0
MVP,D,20100208,000000,5.8708,5.8708,5.4575,5.4575,2509,0
MVP,D,20100209,000000,5.6729,5.6729,5.6046,5.6046,1397,0
MVP,D,20100210,000000,5.6911,5.6911,5.6911,5.6911,2,0
MVP,D,20100211,000000,5.6016,5.6016,5.6016,5.6016,2,0
MVP,D,20100212,000000,5.655,6.1041,5.1059,6.1041,10807,0
MVP,D,20100215,000000,6.0644,6.0644,5.9169,6.0644,446,0
MVP,D,20100216,000000,5.957,5.957,5.9423,5.9423,44,0
MVP,D,20100217,000000,5.9496,5.9496,5.8169,5.9423,513,0
MVP,D,20100218,000000,5.9423,5.9748,5.7625,5.9748,219,0
MVP,D,20100219,000000,5.8525,5.8525,5.8525,5.8525,12,0
MVP,D,20100222,000000,5.9531,5.9531,5.7446,5.7446,248,0
MVP,D,20100223,000000,5.8418,5.8708,5.8418,5.8708,15,0
MVP,D,20100224,000000,5.8708,5.8886,5.7446,5.8886,57,0
MVP,D,20100225,000000,5.8886,5.8886,5.8886,5.8886,12,0
MVP,D,20100226,000000,5.8886,5.8886,5.8886,5.8886,12,0
MVP,D,20100301,000000,5.8886,5.8886,5.8886,5.8886,12,0
MVP,D,20100302,000000,5.8886,5.8886,5.8886,5.8886,12,0
MVP,D,20100303,000000,5.8886,5.8886,5.709,5.8169,573,0
MVP,D,20100304,000000,5.7987,5.7987,5.7987,5.7987,2,0
MVP,D,20100305,000000,5.8169,5.8169,5.8169,5.8169,2,0
MVP,D,20100308,000000,5.8169,5.8886,5.8169,5.8886,245,0
MVP,D,20100309,000000,5.8886,5.8886,5.8886,5.8886,1814,0
MVP,D,20100310,000000,6.0106,6.0106,5.8169,5.8169,1735,0
MVP,D,20100311,000000,5.8991,5.9748,5.7808,5.8169,1013,0
MVP,D,20100312,000000,5.8525,5.8525,5.6729,5.8525,240,0
MVP,D,20100315,000000,5.8596,5.8596,5.8596,5.8596,82,0
MVP,D,20100316,000000,5.9352,5.9352,5.9352,5.9352,2,0
MVP,D,20100317,000000,6.8256,7.9063,6.8256,7.9063,74360,0
MVP,D,20100318,000000,9.551,10.506,7.8959,8.0105,103411,0
MVP,D,20100319,000000,8.6168,8.6168,6.9762,6.9762,26519,0
MVP,D,20100322,000000,7.0018,7.1095,6.3482,7.0378,29137,0
MVP,D,20100323,000000,7.1994,7.3963,6.7144,6.8146,13782,0
MVP,D,20100324,000000,6.8186,6.8186,6.4665,6.7282,3110,0
MVP,D,20100325,000000,6.5349,7.073,6.5349,6.7717,10615,0
MVP,D,20100326,000000,6.8941,7.5829,6.8941,7.2857,16168,0
MVP,D,20100329,000000,7.2781,7.2781,6.7427,7.1773,16214,0
MVP,D,20100330,000000,6.8256,7.1994,6.8256,7.1054,6091,0
MVP,D,20100331,000000,7.095,7.095,6.8256,6.9403,8008,0
MVP,D,20100401,000000,6.9976,6.9976,6.4988,6.7144,7080,0
MVP,D,20100406,000000,6.8221,6.8221,6.5384,6.6425,1520,0
MVP,D,20100407,000000,6.8291,6.8291,6.5706,6.7683,4664,0
MVP,D,20100408,000000,6.7683,6.7683,6.646,6.7683,744,0
MVP,D,20100409,000000,6.7683,6.8186,6.6605,6.7427,2871,0
MVP,D,20100412,000000,6.8291,7.1448,6.6605,7.1448,9938,0
MVP,D,20100413,000000,6.9299,7.0163,6.7144,6.9299,9235,0
MVP,D,20100414,000000,6.9299,6.9299,6.6425,6.7862,4738,0
MVP,D,20100415,000000,6.7717,7.1019,6.7717,6.9796,6192,0
MVP,D,20100416,000000,6.8221,6.8401,6.8221,6.8221,1951,0
MVP,D,20100419,000000,6.6784,6.6784,6.463,6.463,3908,0
MVP,D,20100420,000000,6.5955,6.5955,6.5955,6.5955,12,0
MVP,D,20100421,000000,6.5996,6.7323,6.3552,6.5349,6558,0
MVP,D,20100422,000000,6.6605,6.6605,6.3803,6.5275,1225,0
MVP,D,20100423,000000,6.628,6.628,6.3803,6.4344,3064,0
MVP,D,20100426,000000,6.4234,6.4269,6.2834,6.4269,899,0
MVP,D,20100427,000000,6.2834,6.4269,6.2042,6.4269,2938,0
MVP,D,20100428,000000,6.2834,6.2834,6.1254,6.2656,3639,0
MVP,D,20100429,000000,6.3913,6.3913,6.2115,6.2581,556,0
MVP,D,20100430,000000,6.3913,6.5706,6.2907,6.3913,5306,0
MVP,D,20100504,000000,6.5349,6.5349,6.1506,6.3552,3881,0
MVP,D,20100505,000000,6.2477,6.2477,6.1758,6.1758,920,0
MVP,D,20100506,000000,6.1611,6.1611,6.1611,6.1611,124,0
MVP,D,20100507,000000,6.1041,6.2759,5.7446,6.2759,17732,0
MVP,D,20100510,000000,6.5996,6.5996,6.1041,6.1399,10054,0
MVP,D,20100511,000000,6.1041,6.1399,6.1041,6.1399,430,0
MVP,D,20100512,000000,6.1041,6.3552,6.1041,6.3552,631,0
MVP,D,20100513,000000,6.3191,6.3913,6.158,6.3552,6135,0
MVP,D,20100514,000000,6.1433,6.2294,6.1041,6.2294,1200,0
MVP,D,20100517,000000,6.2115,6.2115,6.068,6.1972,145,0
MVP,D,20100518,000000,6.1972,6.1972,6.1972,6.1972,15,0
MVP,D,20100519,000000,6.1041,6.1041,6.068,6.0928,3689,0
MVP,D,20100520,000000,6.1041,6.1041,5.8886,5.8886,1321,0
MVP,D,20100521,000000,5.4936,5.8347,5.4936,5.8347,1095,0
MVP,D,20100524,000000,5.7987,5.7987,5.7987,5.7987,2,0
MVP,D,20100525,000000,5.655,5.7987,5.655,5.7987,698,0
MVP,D,20100526,000000,5.7987,5.7987,5.655,5.655,1307,0
MVP,D,20100527,000000,5.6911,5.8778,5.6911,5.8525,1098,0
MVP,D,20100528,000000,5.9784,6.0497,5.8708,5.9244,953,0
MVP,D,20100531,000000,5.8347,5.9244,5.8347,5.9244,284,0
MVP,D,20100601,000000,6.0319,6.0319,5.8561,5.9065,126,0
MVP,D,20100602,000000,5.9244,5.9244,5.9244,5.9244,139,0
MVP,D,20100604,000000,6.068,6.068,5.8169,5.8169,376,0
MVP,D,20100607,000000,5.7446,5.8669,5.7446,5.8669,173,0
MVP,D,20100608,000000,5.7842,5.9027,5.7842,5.9027,750,0
MVP,D,20100609,000000,5.9601,5.9601,5.7808,5.8886,257,0
MVP,D,20100610,000000,5.7808,5.9209,5.7808,5.9209,141,0
MVP,D,20100611,000000,5.9209,5.9209,5.8525,5.8991,276,0
MVP,D,20100614,000000,5.9209,5.9209,5.6763,5.716,5094,0
MVP,D,20100615,000000,5.6371,5.7808,5.6371,5.6371,3304,0
MVP,D,20100616,000000,5.7446,5.7446,5.5654,5.5654,1538,0
MVP,D,20100617,000000,5.4575,5.4575,5.4575,5.4575,5,0
MVP,D,20100618,000000,5.4218,5.4218,5.3714,5.4218,722,0
MVP,D,20100621,000000,5.4183,5.655,5.4183,5.5293,991,0
MVP,D,20100622,000000,5.5293,5.5332,5.3858,5.3858,2414,0
MVP,D,20100623,000000,5.3858,5.3858,5.1598,5.1598,4300,0
MVP,D,20100624,000000,5.0271,5.26,5.0271,5.26,195,0
MVP,D,20100625,000000,5.206,5.3822,5.206,5.26,1696,0
MVP,D,20100628,000000,5.2169,5.2312,5.2169,5.2169,1198,0
MVP,D,20100629,000000,5.2133,5.296,4.8832,5.296,9644,0
MVP,D,20100630,000000,5.296,5.296,4.786,5.0984,3275,0
MVP,D,20100701,000000,5.0271,5.0805,5.0271,5.0805,1056,0
MVP,D,20100702,000000,5.1598,5.5833,4.9588,5.206,6019,0
MVP,D,20100705,000000,5.206,5.5615,5.1525,5.3143,3557,0
MVP,D,20100706,000000,5.3858,5.3858,5.3858,5.3858,54,0
MVP,D,20100707,000000,5.3143,5.7446,5.3143,5.7446,2849,0
MVP,D,20100708,000000,5.8525,5.8525,5.5475,5.5545,1198,0
MVP,D,20100709,000000,5.709,5.709,5.6046,5.6046,371,0
MVP,D,20100712,000000,5.5293,5.8169,5.5293,5.8095,7787,0
MVP,D,20100713,000000,5.8169,5.8169,5.6193,5.6193,2597,0
MVP,D,20100714,000000,5.6193,5.6193,5.2996,5.3714,36524,0
MVP,D,20100715,000000,5.3858,5.3858,5.1525,5.1703,18750,0
MVP,D,20100716,000000,5.1703,5.1881,5.088,5.1881,2734,0
MVP,D,20100719,000000,5.1059,5.1059,4.937,5.0232,11309,0
MVP,D,20100720,000000,5.0627,5.0627,4.9548,5.0375,4115,0
MVP,D,20100721,000000,4.9657,5.1163,4.9657,5.0271,917,0
MVP,D,20100722,000000,5.1163,5.1163,5.0089,5.0271,11250,0
MVP,D,20100723,000000,5.1311,5.1311,5.0089,5.0947,6598,0
MVP,D,20100726,000000,5.0271,5.041,5.0089,5.0089,2871,0
MVP,D,20100727,000000,4.9945,4.9945,4.7325,4.7577,49459,0
MVP,D,20100728,000000,4.8439,4.8439,4.7212,4.7395,17351,0
MVP,D,20100729,000000,4.7429,4.7429,4.5959,4.5959,49809,0
MVP,D,20100730,000000,4.6642,4.6642,4.3266,4.452,29276,0
MVP,D,20100802,000000,4.4885,4.5203,4.4162,4.452,12651,0
MVP,D,20100803,000000,4.452,4.4706,4.4162,4.452,8840,0
MVP,D,20100804,000000,4.452,4.6173,4.452,4.4845,71432,0
MVP,D,20100805,000000,4.4845,4.4845,4.3805,4.3805,14756,0
MVP,D,20100806,000000,4.3805,4.4162,4.3805,4.3805,4308,0
MVP,D,20100809,000000,4.384,4.3983,4.3553,4.3805,9804,0
MVP,D,20100810,000000,4.3805,4.3983,4.1973,4.1973,30275,0
MVP,D,20100811,000000,4.1973,4.2691,4.19,4.233,8627,0
MVP,D,20100812,000000,4.19,4.3266,4.19,4.2691,8671,0
MVP,D,20100813,000000,4.2943,4.2943,4.219,4.2691,8608,0
MVP,D,20100816,000000,4.3087,4.3087,4.273,4.2908,20235,0
MVP,D,20100817,000000,4.3731,4.3948,4.2583,4.273,83380,0
MVP,D,20100818,000000,4.3622,4.3622,4.2012,4.2691,20221,0
MVP,D,20100819,000000,4.273,4.3013,4.2404,4.3013,22071,0
MVP,D,20100820,000000,4.3013,4.3013,4.2508,4.2508,9814,0
MVP,D,20100823,000000,4.2583,4.3087,4.2583,4.3087,27782,0
MVP,D,20100824,000000,4.3087,4.3087,4.219,4.2548,21821,0
MVP,D,20100825,000000,4.219,4.2583,4.0933,4.0933,11443,0
MVP,D,20100826,000000,4.2078,4.2078,4.0215,4.0933,12919,0
MVP,D,20100827,000000,4.1002,4.1002,4.0141,4.0358,2738,0
MVP,D,20100830,000000,4.0394,4.1469,3.982,3.9999,33769,0
MVP,D,20100831,000000,3.9785,4.0572,3.9137,4.0572,15599,0
MVP,D,20100901,000000,4.1077,4.1077,3.9567,3.9567,9443,0
MVP,D,20100902,000000,4.075,4.075,3.8814,3.9498,25223,0
MVP,D,20100903,000000,3.9498,3.9498,3.8166,3.9319,38781,0
MVP,D,20100906,000000,3.9137,4.1256,3.8954,4.0933,141253,0
MVP,D,20100907,000000,4.2118,4.5419,4.2118,4.2439,395082,0
MVP,D,20100908,000000,4.2655,4.2655,4.0646,4.1291,88252,0
MVP,D,20100909,000000,4.1686,4.1686,3.9854,4.086,51358,0
MVP,D,20100910,000000,4.0141,4.0141,3.9101,3.9888,45782,0
MVP,D,20100913,000000,4.0607,4.0607,3.9424,4.0215,20382,0
MVP,D,20100914,000000,4.0215,4.0215,3.8741,3.9101,30830,0
MVP,D,20100915,000000,3.9319,3.9498,3.8923,3.9458,10820,0
MVP,D,20100916,000000,3.9245,3.9498,3.8923,3.9498,21389,0
MVP,D,20100917,000000,3.9854,3.9854,3.9026,3.9498,27021,0
MVP,D,20100920,000000,3.9498,4.0141,3.8954,3.9675,11348,0
MVP,D,20100921,000000,3.9675,3.9675,3.8888,3.9458,23980,0
MVP,D,20100922,000000,3.9458,3.9854,3.9137,3.9458,5220,0
MVP,D,20100923,000000,3.9458,3.9458,3.8993,3.9026,5499,0
MVP,D,20100924,000000,3.8993,4.0394,3.8239,4.0394,24413,0
MVP,D,20100927,000000,3.9675,4.075,3.9174,3.9206,44629,0
MVP,D,20100928,000000,3.9206,3.9279,3.8814,3.8814,4777,0
MVP,D,20100929,000000,3.9245,3.9245,3.7626,3.7626,17853,0
MVP,D,20100930,000000,3.7234,3.9319,3.7165,3.8705,23077,0
MVP,D,20101001,000000,3.8596,3.9319,3.7735,3.8596,3718,0
MVP,D,20101004,000000,3.8923,3.8923,3.8239,3.8923,5628,0
MVP,D,20101005,000000,3.8923,3.8923,3.7879,3.8741,7469,0
MVP,D,20101006,000000,3.8923,3.8923,3.7701,3.8458,7854,0
MVP,D,20101007,000000,3.8458,3.8458,3.7343,3.8383,17965,0
MVP,D,20101008,000000,3.8345,3.9498,3.8166,3.8279,20531,0
MVP,D,20101011,000000,3.8345,3.9066,3.8345,3.8417,1835,0
MVP,D,20101012,000000,3.8279,3.8888,3.8131,3.8888,6836,0
MVP,D,20101013,000000,3.9279,3.9498,3.8417,3.9101,18876,0
MVP,D,20101014,000000,3.9174,3.9279,3.8131,3.8775,4100,0
MVP,D,20101015,000000,3.9137,3.9137,3.7809,3.8775,2159,0
MVP,D,20101018,000000,3.8954,3.8954,3.7774,3.8417,8263,0
MVP,D,20101019,000000,3.8417,3.8741,3.7735,3.8417,4531,0
MVP,D,20101020,000000,3.7735,3.8417,3.7343,3.8417,13337,0
MVP,D,20101021,000000,3.8417,3.8596,3.7774,3.8596,5225,0
MVP,D,20101022,000000,3.8596,3.8596,3.7701,3.8279,11582,0
MVP,D,20101025,000000,3.8345,3.8923,3.8345,3.8458,4628,0
MVP,D,20101026,000000,3.8888,3.8888,3.7774,3.8061,11979,0
MVP,D,20101027,000000,3.8061,3.8061,3.7378,3.7378,4447,0
MVP,D,20101028,000000,3.6982,3.8061,3.6982,3.7234,3725,0
MVP,D,20101029,000000,3.7055,3.8061,3.7055,3.7701,3978,0
MVP,D,20101102,000000,3.7701,3.7987,3.7522,3.7701,6225,0
MVP,D,20101103,000000,3.8061,3.8061,3.7701,3.8061,1471,0
MVP,D,20101104,000000,3.8061,3.8061,3.7165,3.7701,6001,0
MVP,D,20101105,000000,3.7952,3.7952,3.7165,3.7343,2782,0
MVP,D,20101108,000000,3.7343,3.7343,3.7018,3.7055,8589,0
MVP,D,20101109,000000,3.7055,3.7952,3.7055,3.7701,16614,0
MVP,D,20101110,000000,3.8166,4.2225,3.6982,4.2225,161934,0
MVP,D,20101112,000000,4.3121,5.0089,4.2225,4.5815,675606,0
MVP,D,20101115,000000,4.6677,4.9336,4.5276,4.5994,214679,0
MVP,D,20101116,000000,4.7035,4.7035,4.233,4.2834,111207,0
